productID,price_per_one
22515,2.1
22518,2.1
22567,1.06
85152,1.69
M,631.31
M,313.78
22101,2.1
22545,0.36
22544,0.36
22529,0.36
17038,0.07
21012,2.1
84912B,3.75
84388,1.65
17084J,0.21
84968D,12.75
22613,0.85
72800E,2.1
22211,1.65
22903,2.95
22026,0.42
20839,2.95
22139,4.95
37340,0.85
85167B,1.25
21171,1.45
85232D,4.95
20780,4.65
21187,1.45
21704,0.72
21586,2.1
21587,2.1
22178,1.06
22762,14.95
21773,1.25
AMAZONFEE,13541.33
84352,14.95
15039,1.66
15056BL,12.72
16052,0.84
16219,1.7
18097C,5.06
20674,2.51
20675,2.51
20677,2.51
20763,7.62
20801,5.06
20829,4.21
20866,2.51
20892,25.49
21064,11.87
21065,11.87
21114,11.02
21136,25.49
21161,3.36
21167,0.43
21316,5.91
21380,5.91
21413,2.51
21415,4.21
21441,1.66
21509,0.85
21666,1.66
21741,5.91
21849,4.21
21850,4.21
21877,3.36
22088,5.91
22123,5.06
22293,2.98
22532,0.85
22535,0.85
22543,0.85
22608,1.66
22615,0.85
22621,3.36
22623,11.02
22683,2.51
22685,2.51
22686,2.51
22712,0.83
22773,2.51
22789,4.21
22815,0.85
22846,34.0
22880,4.21
22883,4.21
22889,4.21
35646,8.47
35809A,4.21
35833P,3.36
37500,21.23
37501,14.43
72349B,4.21
72819,5.06
79144B,0.84
79144C,0.84
84352,34.0
84596B,2.51
84596E,2.51
84596G,1.66
84596L,2.51
84625C,5.91
84744,2.51
84968F,25.49
85129C,2.51
85130B,3.36
85170C,4.21
90000B,6.37
90003B,3.81
90005A,2.11
90019C,5.51
90087,1.66
90168,2.96
90169,2.54
90185C,4.24
90187B,3.39
90202C,2.96
90210C,2.96
DOT,836.14
21232,0.0
21381,4.21
21427,5.06
21452,6.77
21556,5.91
21934,4.21
21989,2.51
22068,4.21
22079,4.21
22081,4.21
22084,6.77
22090,6.77
22113,8.47
22377,5.06
22491,2.51
22528,3.36
22551,4.21
22694,5.06
22730,8.47
22732,3.36
22733,3.36
48189,16.98
84989a,2.13
20677,3.36
20685,16.98
15056n,12.72
20828,5.06
21410,8.47
21494,5.91
21814,2.98
21889,3.36
22181,1.66
22468,13.57
22516,4.21
22896,5.06
22900,4.21
37340,8.47
DOT,229.74
21579,5.06
21609,5.91
21623,20.38
21867,2.51
84559b,1.69
84660c,7.62
85114c,3.36
85173,5.06
DOT,448.0
20978,2.51
21967,0.81
21993,5.91
22314,8.47
22513,7.62
72351a,4.21
84510c,2.51
84596b,2.51
84915,11.87
85035c,8.47
85119,3.36
85132a,21.23
DOT,593.15
20996,0.85
21033,5.49
21918,0.81
21992,5.91
22385,5.06
22614,0.81
22630,2.51
22679,2.51
22681,2.51
22875,4.21
47570b,21.23
84558a,5.91
DOT,607.96
AMAZONFEE,13474.79
21689,3.75
84247E,2.95
20762,3.75
85170B,2.1
AMAZONFEE,5519.25
AMAZONFEE,6706.71
84596J,1.25
85170A,2.1
22803,39.95
85059,3.75
84497,3.75
84813,12.75
37501,6.95
22377,2.1
85026B,0.85
90175D,8.95
82484,4.78
22830,19.84
22189,2.31
22188,2.31
21623,6.38
22765,9.89
22507,3.86
21769,52.77
85064,3.88
22833,32.69
84763,1.06
22256,2.51
22341,3.36
22435,2.51
22512,7.62
22533,0.85
22599,1.66
22611,10.17
22714,0.85
22716,0.85
22774,2.51
22873,4.21
22913,11.02
35924,4.21
37467,4.21
40001,1.66
82494L,7.62
84251B,0.85
84683,2.51
84846A,4.21
84884A,8.47
84927D,4.21
85040A,3.36
85213,1.66
90001C,4.24
90019A,5.51
90023,4.24
90027A,2.96
90170,1.69
90186B,2.96
90198A,4.24
90211B,5.94
90214K,0.85
90214M,0.85
90214P,0.85
90214Z,0.85
DOT,701.95
15034,0.85
20663,2.51
20777,3.36
20794,5.06
20802,3.36
21033,5.91
21269,16.98
21306,3.36
21324,5.91
21398,4.21
21578,5.06
21680,1.66
21713,4.21
21714,2.51
21746,2.51
21792,13.57
21794,13.57
22176,5.91
22158,2.55
22111,4.25
82001S,3.39
22625,7.65
22915,0.36
22495,2.95
85176,0.85
84840,0.0
90212B,3.75
90212C,3.75
22207,4.25
22708,0.42
22048,0.42
22057,1.49
37447,1.49
22930,2.55
22931,2.55
22932,2.55
22937,2.55
22710,0.42
22051,0.42
22936,3.25
22935,3.25
21463,4.95
22789,1.95
21313,0.64
21275,14.95
21735,10.95
85068,7.95
20716,1.25
22167,9.95
47348A,1.95
90214C,1.25
90214B,1.25
90214K,1.25
85039C,1.65
20996,0.42
21686,39.95
22932,2.1
22935,2.75
22931,2.1
22930,2.1
85024C,1.65
71038,5.45
48173C,6.75
22688,6.75
84613C,4.65
84828,1.25
84910A,5.95
20763,3.75
22144,1.85
21201,2.55
21246,4.95
21376,5.45
21375,5.45
21205,2.55
20618,2.1
21896,2.1
16202E,5.55
22509,14.95
22265,0.65
47420,0.19
21931,1.65
22386,1.65
20712,1.65
22385,1.65
85099F,1.65
20711,1.65
20713,1.65
22510,3.75
48116,7.95
22501,8.5
72709,0.85
72132,1.95
85118,1.25
35968,0.38
85067,16.95
22063,2.95
90184B,8.95
90184A,8.95
M,2.95
40001,0.64
85047,5.55
20798,1.65
84415B,3.75
20906,2.95
22083,2.55
21098,1.06
21275,16.95
47566,3.75
20703,4.25
90173,3.75
22513,3.75
71496A,0.65
71495B,0.42
78124,2.75
37500,9.95
85048,6.95
37343,3.36
71279,5.91
72802B,8.47
72802C,8.47
79403,1.66
84251G,0.85
84508C,5.06
84993A,0.84
85124C,5.06
85129B,2.51
90034,10.19
90040C,3.81
90059D,1.69
90089,1.66
90120A,4.24
90201D,2.96
DOT,729.42
17013D,3.36
17091J,2.51
17096,0.43
20766,7.62
20775,3.36
20998,3.36
21058,1.66
21078,1.66
21125,2.51
21126,2.51
21285,4.21
21417,4.21
21430,7.62
21442,1.66
21657,14.43
21668,2.51
21717,5.06
21749,4.21
21750,4.21
21785,1.66
21804,7.62
21819,1.66
22025,0.85
22035,0.85
22097,2.51
22164,5.91
22180,21.23
22264,1.66
22292,2.98
22306,8.47
22349,7.62
22385,4.21
22480,2.51
22538,0.85
22541,0.85
22559,2.51
22641,5.06
22647,3.36
22690,14.43
22701,5.91
22778,8.47
22819,0.85
22166,7.95
22145,2.1
22163,2.95
21215,0.55
20761,3.75
51008,2.95
22138,4.95
85118,0.38
85230G,0.29
16014,0.32
35833P,1.25
71215,0.42
20886,1.95
20695,4.25
20892,12.75
22324,1.95
22820,0.65
16168M,0.42
22644,1.25
22645,1.25
84952A,3.75
21846,4.95
22487,8.5
84706D,8.95
D,267.12
22828,165.0
22827,145.0
21066,1.25
21281,2.55
22171,7.65
21361,10.95
21755,5.45
21486,0.0
22703,2.1
21595,0.0
85170A,0.0
20849,0.0
84977,0.0
21661,0.0
72803B,0.0
22605,12.75
48188,6.75
22804,2.55
21684,0.85
79000,0.65
84247L,0.42
85170C,2.1
22516,2.1
22523,0.85
22521,0.85
22698,2.95
85053,2.1
84875B,3.75
84876D,3.75
90211B,5.95
84192,1.25
22560,1.06
21190,1.45
22034,0.0
35958,0.0
21628,14.95
22779,3.75
22951,0.42
22956,1.85
22114,0.0
22254,1.25
21615,3.75
22236,10.95
22933,2.95
22689,7.95
85107,2.55
22741,0.85
21051,2.1
21382,2.95
44234,0.21
44235,0.42
75131,1.69
21690,0.0
40003,1.25
21763,0.0
22833,0.0
84688,0.0
85008,0.0
21429,0.0
84360,4.65
47480,1.45
79190B,0.42
85167B,0.0
22454,0.0
82001S,3.75
90036D,7.95
20966,0.0
21535,2.55
21801,0.0
22830,19.94
22154,0.36
20707,2.51
20854,3.36
20897,5.91
21094,1.66
21106,5.91
21120,16.98
21264,5.91
21284,3.36
21556,5.06
21561,5.06
21670,2.51
21672,2.51
21880,1.66
21902,1.66
22026,0.85
22089,5.91
22152,1.66
22201,8.47
22243,3.36
22269,2.51
22315,2.51
22439,1.28
22526,25.49
22585,0.0
22671,3.36
22700,5.91
22763,20.38
22767,20.38
22903,5.91
22907,1.66
22984,0.85
35241,10.17
72760B,21.23
79190A,0.85
79190B,0.85
84012,5.06
84247G,0.85
84674,5.91
84678,5.06
84707B,8.47
84877D,3.36
84952A,7.62
84952C,7.62
85035B,8.47
85180B,9.32
90010B,9.77
90030B,5.94
90030C,5.94
90039B,3.81
90039D,3.81
90093,1.66
90128A,2.51
90128B,2.51
90128C,2.51
90128D,2.51
90161C,5.09
90174,2.54
90188,2.54
90210B,2.96
90214O,0.85
DCGS0076,16.13
DOT,885.94
22423,0.0
16015,0.5
16008,0.25
21743,0.0
21284,1.69
37444B,2.95
37333,4.95
20778,1.65
20758,0.85
85039B,1.65
85040B,1.65
84625C,0.85
20956,0.0
37467,0.0
22319,0.65
22824,35.95
17084N,0.21
17084P,0.21
21128,6.95
21132,4.25
84818,2.55
21879,0.65
84798A,2.55
35001W,2.95
22230,0.85
M,0.5
90192,4.95
90033,2.55
21357,0.0
84497,0.0
90042C,0.0
17091A,0.0
84773,0.0
85018C,0.0
20878,0.0
21186,0.0
62095B,0.0
72814,0.0
84802A,0.0
90002D,0.0
22218,0.0
84247C,0.0
90042B,0.0
85008,4.95
84913B,4.65
84913A,4.65
84915,5.95
84843,5.95
22236,12.75
85032A,2.1
85032C,2.1
35648,2.95
M,15.0
21985,0.81
22414,14.43
22663,5.06
35809a,4.21
48116,14.43
72817,4.21
79066k,1.66
84536b,0.81
84968a,25.49
DOT,547.32
20998,5.91
21018,2.51
21144,3.36
21179,3.36
21317,11.02
21836,7.62
22120,20.38
72815,8.47
84510a,2.51
84968e,25.49
85035a,8.47
DOT,620.68
21807,0.85
21895,8.47
22885,4.21
84660b,7.62
DOT,822.94
22838,29.95
DOT,85.79
84356,6.95
22734,2.55
47578A,0.85
20892,0.0
21324,0.0
46000S,0.0
46000M,0.0
22679,1.25
35004B,1.95
22416,1.45
21562,1.25
84228,0.42
22419,0.36
22856,1.25
22934,2.95
21181,1.85
16048,0.85
20618,4.21
20764,7.62
20932,7.62
21467,7.62
21518,0.85
21624,11.87
21676,1.66
22166,7.62
22194,16.98
22263,1.66
22279,2.51
22305,5.06
22346,1.66
22496,5.91
22529,0.85
22564,2.51
22598,1.66
22689,14.43
22922,11.02
22953,2.51
46776F,4.21
48173C,14.43
84509E,7.62
84510E,2.51
84748,7.62
84968D,25.49
85184C,5.91
90070,6.37
90147,10.62
90185B,4.24
90201C,2.96
DOT,847.42
22607,8.5
37475,9.95
84951A,2.55
84951B,2.55
22308,2.55
22053,1.25
22317,2.95
M,133.08
48116,6.75
21131,3.75
20654,1.25
17165D,1.05
21442,0.72
22291,1.45
15058A,7.95
20868,1.25
21189,1.65
84820,5.95
85006,2.95
84821,0.85
84638,6.95
84637,5.95
84508A,2.1
22229,0.85
16236,0.21
22228,0.85
16169P,0.42
90081C,4.95
16054,0.42
84595E,3.75
84459B,1.49
35915B,1.65
85086A,0.85
22628,4.95
21781,12.75
21261,16.95
21431,0.0
79067,0.0
85084,0.85
81950V,0.85
85084,0.0
21942,0.85
17012D,2.55
17012B,2.55
17012E,2.55
17012F,2.55
84683,0.65
84609,8.5
84375,1.95
22690,6.75
84754,1.06
72351B,1.69
22055,1.45
84631,7.95
84799,0.42
35004P,5.45
21454,0.85
22201,4.25
15058B,7.95
22621,1.25
84789,3.75
22393,2.55
22391,2.55
21122,2.51
21159,3.36
21318,3.36
21418,5.06
21420,6.77
21428,8.47
21465,7.62
21818,1.66
21868,1.24
21896,1.85
22063,5.91
22127,12.72
22158,2.94
22158,5.91
22190,2.09
22211,3.36
22286,3.36
22287,3.36
22341,1.64
22342,1.64
22362,5.91
22442,16.13
22500,11.02
22557,1.66
22634,10.0
22754,0.84
22821,1.28
22842,13.57
22855,1.24
22931,2.54
22933,5.91
22944,7.5
35004B,5.91
35609A,2.51
35610C,2.51
35648,2.94
46776D,4.21
72803A,8.47
84688,8.47
84712B,7.62
84920,7.62
84931A,5.06
84945,0.84
84968E,25.49
85178,1.24
85211,3.36
90031,5.94
90040A,4.24
90082D,6.79
90125B,4.21
90125D,4.21
90175A,9.34
DCGS0003,2.51
DOT,907.47
21231,1.06
21936,2.55
20718,1.06
37450,2.55
85150,2.1
82583,1.69
21166,1.69
21175,1.85
21169,1.45
82581,0.42
22067,1.45
37447,1.25
82551,1.25
35924,1.69
22064,1.45
21211,3.83
22078,4.81
22328,6.77
22691,16.98
22746,5.06
47599B,1.69
21903,1.85
21165,1.45
84596G,1.06
84596F,1.06
84596E,1.06
84596B,1.06
84380,1.06
47559B,1.06
48185,6.75
85230E,0.29
22826,175.0
22852,4.25
72802C,3.81
72802A,3.81
22105,4.25
22102,1.65
22834,0.85
35004P,0.0
85071B,2.95
16225,1.25
16033,0.12
20830,2.1
20831,2.1
22420,0.42
21944,0.85
22677,1.25
84509C,3.75
90186B,2.95
90190C,2.95
90003D,3.75
90003C,3.75
90067A,2.95
90003B,3.75
21285,2.1
22055,1.65
21378,1.65
85032B,2.1
22857,0.85
22024,0.36
22025,0.36
22028,0.36
22718,0.36
21218,3.25
22858,1.65
22861,1.65
22896,2.1
22549,1.25
22088,2.55
84988,1.25
22661,0.72
22623,4.25
22232,1.65
21717,2.1
20793,6.75
17096,0.17
16218,0.16
20664,2.95
47593A,1.25
20670,2.95
21943,0.85
21946,0.85
20666,2.95
21846,4.25
20735,0.72
82605,2.1
22473,1.95
85136B,7.95
70006,0.42
22511,1.25
84882,3.75
85031A,4.95
21463,2.5
22546,0.42
16216,0.16
84660B,1.25
21912,3.39
22550,3.39
21888,3.39
22561,1.45
22635,8.5
21248,1.45
20663,2.95
21736,2.1
22363,2.95
84922,4.25
85040A,1.65
90036E,7.95
90160A,6.95
90160B,6.95
90161B,4.95
90160C,6.95
90160D,6.95
82011A,3.75
20801,0.75
21876,0.42
22638,0.85
85183A,3.75
17038,0.85
20767,5.06
20781,11.02
21194,4.21
21245,3.36
21504,0.85
21972,2.98
22222,10.17
22281,12.72
22316,2.51
22448,6.77
22498,12.72
22887,4.21
22910,3.36
84849D,3.36
84876B,7.62
84876D,7.62
84997C,7.62
85111,2.51
85183B,7.62
90005A,1.95
90126A,3.36
90152B,5.51
90190B,2.96
DOT,641.86
21340,9.95
85035B,1.25
85035C,1.25
72349B,1.69
35610B,1.25
35610C,1.25
84927E,2.1
22941,7.65
84816,39.95
84818,0.85
22891,3.75
85184C,1.25
90129A,2.95
90120D,4.25
70007,0.42
22700,0.85
22512,1.25
22378,0.85
22377,0.85
21882,0.19
21880,0.19
21879,0.19
21873,0.42
10135,0.42
10125,0.42
22702,0.65
22346,0.21
22345,0.21
22344,0.21
22343,0.21
22222,1.95
22117,0.85
21883,0.19
21621,16.98
22289,2.51
22343,1.66
22408,2.51
20704,14.43
20818,7.62
21199,3.36
21293,4.21
21364,13.57
22638,5.06
22640,5.06
22642,5.06
22643,5.06
22692,14.43
22703,4.21
22853,6.77
22931,5.06
37327,16.13
37479P,16.98
37482P,16.98
71495A,0.84
84519B,5.91
84584,5.06
84843,11.87
84906,12.72
84968A,25.49
85032B,4.21
85034A,8.47
85034B,8.47
85124B,5.06
85179C,9.32
85183A,7.62
85188B,1.66
90076,2.96
90164A,7.64
90164B,7.64
90178A,11.9
90184B,9.34
DOT,584.59
85015,0.65
22952,0.42
21539,4.25
84212,0.42
22604,2.1
22639,2.1
22642,2.1
22600,0.72
72780,0.85
21619,3.75
22954,1.25
22611,4.95
22675,1.25
22792,0.72
22047,0.42
22214,2.55
90162C,2.95
90078,7.5
90014B,9.95
90147,9.95
90032,6.25
21955,6.75
22610,0.21
21662,5.45
21658,3.39
21664,3.39
21331,12.75
20846,1.25
21666,0.65
20847,3.75
20848,2.95
20826,2.12
21145,1.25
22723,3.95
22722,3.95
22720,4.95
84575A,5.95
84313C,4.25
84313B,4.25
90125D,2.1
21473,19.95
75131,1.25
90210B,1.25
90210A,1.25
20704,1.95
21065,1.25
21109,1.95
21110,1.95
21111,1.25
21112,1.25
22074,0.42
22471,1.95
22655,125.0
84509G,1.25
84519A,1.25
84820,1.25
84819,0.85
84823,7.95
85034B,1.25
85034C,1.25
85169A,0.42
85169B,0.42
85169D,0.42
85170B,0.85
85170C,0.85
85170D,0.85
90057,1.25
90210C,1.25
90210D,1.25
17091A,0.38
84625A,0.85
22371,3.75
22374,3.95
22375,3.95
22656,125.0
20802,0.42
20803,0.42
21619,1.25
22342,0.85
22782,9.95
22783,7.95
84766,1.95
22784,4.25
22193,7.65
21651,1.45
35095B,0.42
22180,8.5
18098C,2.55
20860,2.1
84711B,9.95
22887,1.95
22884,1.95
BANK CHARGES,966.92
M,316.3
M,1130.9
22961,1.25
22665,2.55
47567B,4.65
22768,8.5
35400,7.95
M,0.21
21620,1.25
21615,1.25
22504,12.75
84817,0.42
84821,0.21
22512,3.75
35832,2.95
84927A,2.1
22721,4.95
20622,2.1
21884,0.19
22481,0.42
35651,1.65
84915,1.25
84916,1.25
84917,1.25
84826,0.21
85036C,1.85
M,4.25
21442,0.85
M,20.0
22906,1.45
M,5.0
22711,0.42
22522,0.85
22520,0.85
22701,0.85
22270,3.75
85195,2.1
21188,2.95
85194L,0.85
84660A,1.25
84509E,1.25
84356,1.95
82613C,0.42
82613B,0.42
75178,0.42
75011,0.85
47504K,0.85
47504H,0.85
47503A,0.42
35646,1.25
22889,0.75
22888,0.42
22887,0.42
22886,0.42
22885,0.42
22884,0.42
22883,0.42
22882,0.42
22881,0.42
22880,0.42
22879,0.42
22647,0.42
22609,0.21
22608,0.21
22116,0.85
21632,3.95
21631,3.95
20705,1.95
22252,1.06
21355,1.05
90125D,0.85
90125A,0.85
85180B,1.25
85180A,1.25
85173,0.85
85159B,1.25
85159A,1.25
84951B,0.85
84951A,0.85
84660C,1.25
22966,1.06
22922,0.72
22722,3.45
22720,4.25
21319,1.45
22141,1.85
20931,3.75
79403,0.85
85135B,0.0
22667,2.55
22204,3.75
90058B,0.38
21650,0.19
84597B,1.25
17084R,0.21
84688,4.25
22508,3.39
21949,1.06
21559,2.1
22356,0.72
22444,0.0
20617,2.1
62094B,2.55
84616,29.95
84827,0.19
84666,3.95
21479,0.0
21671,3.36
21672,3.36
21972,3.83
22112,0.0
22151,2.51
22356,0.0
22557,4.21
22748,5.06
22303,5.06
22698,5.91
84796a,8.47
DOT,113.45
20871,4.21
21160,3.36
21186,3.36
21248,3.36
21311,3.36
22162,5.91
DOT,198.17
22509,34.04
DOT,340.72
20768,5.06
48138,16.98
72801d,2.51
85114a,3.36
DOT,146.85
84673A,0.65
84673B,0.65
21749,2.1
17013D,1.65
22465,1.45
82613D,0.42
22486,3.95
D,5.76
D,42.5
37503,10.75
21386,0.85
21895,0.0
22223,1.95
90185A,4.25
90146,7.5
90161D,4.95
90161C,4.95
90129C,2.95
90129B,2.95
22269,1.25
85039A,1.65
22170,5.95
22310,1.45
22077,1.45
22813,1.65
21703,0.36
22493,1.45
21200,0.65
21206,0.65
22257,0.42
22258,0.42
22259,0.42
22264,0.19
35610A,1.25
35817P,2.55
85141,10.75
21656,1.45
35599B,8.49
D,26.93
84279P,3.39
21717,2.55
90042A,2.55
90136,9.95
90060B,5.95
90035A,10.75
90133,4.95
90179A,5.95
79329,1.65
85146,4.95
22033,0.42
22032,0.42
84751B,3.75
84507B,2.55
35957,0.19
22774,0.85
22773,0.85
22772,0.85
22771,0.85
21670,0.85
21671,0.85
21672,0.85
21673,0.85
22503,12.75
M,0.32
85211,1.65
22403,0.42
84620,5.95
16225,0.42
85174,1.95
84792,3.81
22474,4.25
22108,3.75
85212,0.21
84929,0.55
17012C,2.55
21194,2.1
21792,6.75
21707,4.95
17014A,0.5
17012E,0.5
17012A,0.5
17012B,0.5
17012C,0.5
17012F,0.5
22868,1.95
22874,1.95
22870,1.95
22875,1.95
22873,1.95
22872,1.95
22871,1.95
22302,2.55
22840,6.95
47594B,1.95
21196,1.65
21199,1.65
M,1.45
22218,4.25
POST,12.34
21262,16.95
84032B,1.25
22394,2.55
POST,3.5
22970,2.55
84884A,3.39
22360,2.55
21195,0.65
90209C,2.1
22295,1.45
22294,1.06
22693,1.06
22303,2.55
35001W,2.0
35001G,2.0
85180A,4.65
22062,2.95
22040,0.42
22174,1.25
85150,1.69
21166,1.53
85152,1.53
22693,0.94
21181,1.53
21181,1.65
72807A,3.81
72807C,3.81
72807B,3.81
21348,2.55
22302,2.1
22971,2.55
20733,0.72
84877B,1.25
84877D,1.25
84078A,34.95
84926F,0.42
21558,2.1
21400,0.42
35911A,2.1
85031C,4.95
20801,2.55
35651,7.95
84012,2.55
84917,5.95
22649,4.25
84613A,4.65
90194,4.25
90012B,9.95
22656,175.0
22342,1.65
21043,5.95
22389,0.85
22395,0.85
37342,0.85
37327,0.42
84813,3.95
85036B,1.25
85169C,1.25
85169D,1.25
10133,0.42
21774,0.42
21773,0.42
21208,1.65
84750B,1.95
21425,2.95
22108,1.25
85059,1.25
85054,1.25
22643,0.85
22641,0.85
22640,0.85
22394,0.85
22393,0.85
22391,0.85
22390,0.85
22263,0.19
22190,0.85
21616,1.25
21617,1.25
21618,1.25
22396,0.42
35648,0.85
84012,0.85
16219,0.21
21279,2.55
16048,0.42
22510,1.25
22580,0.0
22456,4.25
22150,1.65
22769,24.95
21391,2.1
72800C,2.55
17011F,2.1
17012A,2.55
35809A,2.1
35810A,2.1
21491,1.95
22971,2.1
22970,2.1
22988,1.06
21535,2.1
20616,0.75
20619,0.75
20622,0.75
21633,3.95
21881,0.19
84519B,1.25
35607A,0.19
22410,1.25
21389,0.85
M,3.0
21213,0.42
72818,0.72
84859A,5.95
85103,6.75
85031B,4.95
21348,2.95
21286,2.55
22249,0.85
22407,1.25
22692,6.75
84584,2.55
20696,3.75
35914,2.1
20794,2.55
85205B,2.55
79067,2.95
22929,65.0
85163A,12.75
85163B,12.75
84849A,3.36
85088,4.21
85215,1.27
90201A,2.96
90202A,2.96
90206A,5.09
DOT,510.79
20903,12.72
21242,3.36
21244,3.36
21471,7.62
21622,13.57
21739,5.91
22446,6.77
22874,4.21
22911,5.91
47570B,21.23
84247L,0.85
15056P,12.72
18094C,2.51
21054,16.98
21275,34.0
21472,7.62
21620,7.62
22215,16.98
22680,2.51
22829,21.23
47480,3.36
72122,1.91
75178,2.51
84507C,5.06
84600,16.13
84857C,16.98
85170B,4.21
90144,3.81
90165B,2.54
90185D,4.24
90186A,2.96
DOT,565.37
20694,7.62
20869,1.28
20954,8.47
21383,1.66
21422,1.66
21455,1.66
21817,1.66
22206,0.85
22424,10.85
22514,4.21
22520,1.66
22522,1.66
22720,11.02
22722,8.47
22932,5.06
35810A,4.21
35933,4.21
35953,8.47
47310M,3.36
72127,2.51
85019A,8.47
85019C,8.47
85059,7.62
85208,4.21
85232A,10.17
90027B,2.96
90122A,5.09
90197B,5.09
DOT,803.55
72225C,0.29
85232A,4.95
22810,2.55
22309,2.55
84674,1.25
22221,9.95
22223,4.95
46000U,1.25
21698,0.85
22937,5.06
22971,5.06
84924A,7.62
85163B,25.49
90033,2.54
90072,4.24
90214T,0.85
DOT,662.14
20749,16.98
20934,11.02
21200,3.36
21374,7.62
21390,2.51
21402,0.85
21628,29.79
22031,0.85
22426,7.62
22313,5.91
22434,4.21
22440,0.85
22832,21.23
22857,11.02
22879,4.21
22930,5.06
22970,5.06
47585A,10.17
84313C,16.98
84631,16.13
84881,12.72
84951A,5.06
84951B,5.06
90011D,2.96
90012A,10.2
90042C,2.54
90133,5.09
90141C,5.51
90142A,5.09
90165A,2.54
90177B,2.96
90202D,2.96
DOT,603.62
20830,4.21
20893,5.06
21294,2.51
21331,25.49
90177D,2.95
90161A,4.95
90177B,2.95
90198A,4.25
90154,8.95
90199D,6.35
90014A,9.95
90170,1.65
90178B,11.95
90114,2.55
21009,1.25
35933,0.38
21844,2.55
72351A,1.69
21793,6.75
85023B,2.55
85109,0.85
84804A,2.95
84800L,2.12
84800M,1.69
84802A,1.69
84806A,1.45
22668,2.95
22286,1.65
85173,2.55
20941,1.25
22707,0.42
21503,0.42
90108,1.05
16207A,2.95
21747,1.25
22258,1.25
22259,1.25
84817,2.1
84457,0.85
85130B,1.65
84249A,0.42
21251,2.95
22314,4.95
22545,0.42
22538,0.42
21555,5.06
21946,1.66
22111,5.06
22148,4.21
21181,2.09
21209,3.36
21348,5.91
82600,2.09
90011B,2.96
90055,2.54
90142D,5.09
90176B,7.64
gift_0001_40,34.04
DOT,396.81
21111,1.48
21110,3.38
22591,0.0
21198,0.42
90027A,2.95
90027D,2.95
90019A,4.95
90040A,3.5
90120C,4.25
90040B,3.5
72802B,3.81
21989,0.64
84992,0.4
84991,0.4
21977,0.4
21975,0.4
21213,0.4
21212,0.4
71477,0.0
35400,0.0
21491,0.0
21009,0.0
44228,0.85
85230G,0.21
85230F,0.21
85230E,0.21
85230B,0.21
85230A,0.21
20724,0.72
20723,0.72
D,13.88
22825,16.13
71270,2.51
72800B,5.06
79191D,1.66
DOT,350.78
20659,2.51
20765,7.62
21386,1.66
22410,2.51
90214D,1.25
22066,1.45
21360,21.23
21425,5.91
21631,25.49
21788,1.66
22220,20.38
22436,1.28
22723,8.47
35819B,2.51
84569B,2.51
DOT,250.83
22445,2.55
20932,3.75
21668,1.06
22774,1.06
84199,0.21
M,22.0
82613A,1.25
22030,0.36
22682,1.25
85135A,7.95
22608,0.85
22823,125.0
85131A,0.42
21285,0.65
21284,0.42
C2,150.0
22606,34.0
84926D,2.51
DOT,182.37
POST,5.75
21243,3.36
21287,2.51
21694,5.91
22954,2.51
DCGS0070,12.72
DOT,112.37
22616,0.25
22526,12.75
22517,2.1
15044A,2.95
22282,12.75
22858,1.45
84459A,1.25
84459B,1.25
22859,1.45
22856,1.06
21935,1.45
22472,4.25
22555,1.45
22273,2.55
22750,3.39
22751,3.39
22749,3.39
21731,1.45
22352,2.1
21202,0.65
84926D,0.42
22974,1.45
84997A,3.39
84997B,3.39
84997C,3.39
84997D,3.39
22326,2.55
22382,1.45
20726,1.45
85231b,1.66
DOT,164.55
22191,16.98
35004B,12.72
85071C,5.06
85114b,3.36
85160a,16.13
m,2.55
DOT,337.23
21982,0.81
22165,25.49
22311,8.47
22616,0.81
82613b,2.51
82613c,2.51
DOT,514.0
22313,8.47
84795b,16.98
DOT,549.79
22485,25.49
85126,13.57
DOT,324.43
47518f,4.21
85035b,8.47
DOT,311.66
22636,16.98
84968f,25.49
DOT,128.6
21613,5.91
DOT,114.34
DOT,103.57
22193,16.98
DOT,189.57
DOT,152.68
DOT,50.6
DOT,50.64
37475,20.38
DOT,29.53
22328,4.21
22560,3.36
22652,0.0
22688,16.98
22691,12.72
22694,3.36
22725,5.91
22728,5.91
22729,5.91
22731,1.66
22732,1.66
22733,1.66
22735,2.51
22736,2.51
22737,2.51
22738,2.51
22745,3.36
22835,7.62
84030e,5.91
85049g,2.51
20734,1.66
21080,0.0
21243,2.51
21244,2.51
21327,2.51
21425,6.77
21452,5.06
21481,0.0
21485,7.62
21556,4.21
21621,12.72
21955,12.72
21972,2.51
21989,1.66
22074,4.21
22076,2.51
22088,4.21
POST,35.0
22511,1.87
22510,1.87
20700,3.75
90022,3.75
90104,0.85
84499,0.85
62018,1.25
21403,0.42
21648,1.06
16045,0.12
20682,0.0
20724,0.0
M,1298.4
85123A,0.0
84872A,0.0
22518,0.0
79321,0.0
48194,0.0
37333,0.0
22843,0.0
22842,0.0
22690,0.0
85099B,0.0
22685,0.0
22684,0.0
22678,0.0
22677,0.0
22666,0.0
22665,0.0
22650,0.0
22647,0.0
22626,0.0
22526,0.0
22525,0.0
22512,0.0
22475,0.0
22431,0.0
22426,0.0
22374,0.0
22357,0.0
22072,0.0
21791,0.0
21888,0.0
21539,0.0
21258,0.0
20719,0.0
82613C,1.25
21394,1.95
